chip x0 y0 channel x y
9 -67.05 67.05 50 -80.8 75.3
9 -67.05 67.05 44 -80.8 80.8
9 -67.05 67.05 38 -80.8 86.3
9 -67.05 67.05 59 -75.3 47.8
9 -67.05 67.05 52 -75.3 53.3
9 -67.05 67.05 49 -75.3 58.8
9 -67.05 67.05 42 -75.3 64.3
9 -67.05 67.05 48 -75.3 69.8
9 -67.05 67.05 45 -75.3 75.3
9 -67.05 67.05 41 -75.3 80.8
9 -67.05 67.05 35 -75.3 86.3
9 -67.05 67.05 46 -69.8 47.8
9 -67.05 67.05 43 -69.8 53.3
9 -67.05 67.05 37 -69.8 58.8
9 -67.05 67.05 40 -69.8 64.3
9 -67.05 67.05 36 -69.8 69.8
9 -67.05 67.05 33 -69.8 75.3
9 -67.05 67.05 32 -69.8 80.8
9 -67.05 67.05 31 -69.8 86.3
9 -67.05 67.05 34 -64.3 47.8
